#Len Center	  GalNAc 1	  GalNAc 2	  GalNAc 3	  GalNAc 4	All GalNAc
   7.425000  0.000000	  0.000000	  0.000000	  0.000000	  0.000013
   7.475000  0.000000	  0.000000	  0.000000	  0.000000	  0.000005
   7.525000  0.000000	  0.000000	  0.000000	  0.000000	  0.000002
   7.575000  0.000000	  0.000000	  0.000000	  0.000000	  0.000001
   7.625000  0.000000	  0.000000	  0.000000	  0.000000	  0.000001
   7.675000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   7.725000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   7.775000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   7.825000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   7.875000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   7.925000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   7.975000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.025000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.075000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.125000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.175000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.225000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.275000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.325000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.375000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.425000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.475000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.525000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.575000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.625000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.675000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.725000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.775000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.825000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.875000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.925000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   8.975000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.025000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.075000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.125000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.175000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.225000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.275000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.325000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.375000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.425000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.475000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.525000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.575000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.625000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.675000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.725000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.775000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.825000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.875000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.925000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
   9.975000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.025000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.075000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.125000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.175000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.225000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.275000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.325000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.375000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.425000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.475000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.525000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.575000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.625000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.675000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.725000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.775000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.825000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.875000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.925000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  10.975000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.025000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.075000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.125000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.175000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.225000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.275000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.325000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.375000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.425000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.475000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.525000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.575000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.625000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.675000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.725000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.775000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.825000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.875000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.925000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
  11.975000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
